CustomerID,Churn,Churn_Probability,Segment,Persona_ID,Customer_Persona,Future_CLV,Log_Future_CLV,Predicted_CLV,Revenue_at_Risk,Risk_Score,Risk_Category,Customer_Action
12395,0,0.1109818971468494,Champions,2,VIP Customers,1119.06,7.021137534282814,529.6007453319093,58.776095447320735,0.04126031290447373,Critical Risk,Monitor
12397,0,0.5246245807949952,Potential Loyalists,2,VIP Customers,1195.09,7.086813182515495,24.152510910977973,12.671000911818366,0.00889493353472376,High Risk,High Retention
12399,1,0.309424828312968,Champions,2,VIP Customers,0.0,0.0,122.6287211516712,37.94437098859469,0.026636621708838244,High Risk,Elevated Risk
12401,1,0.8107097789511191,Lost Customers,0,Dormant Customers,0.0,0.0,1.6882884256817068,1.3687119363901492,0.0009608239938660302,Low Risk,Elevated Risk
12402,1,0.7188821222605266,Lost Customers,0,Dormant Customers,0.0,0.0,6.9831996140591,5.020097358723697,0.00352406511959453,Low Risk,Elevated Risk
12405,1,0.5471988493433684,Need Attention,2,VIP Customers,0.0,0.0,17.57456240052649,9.61678032328132,0.006750896980351572,Medium Risk,Elevated Risk
12406,0,0.5328067637722507,Need Attention,2,VIP Customers,1794.05,7.492788155687635,32.10685219861923,17.106748014860283,0.01200878980645685,High Risk,High Retention
12407,0,0.2794382135610851,Champions,2,VIP Customers,300.76,5.709631999445093,185.86532279668825,51.93787376526099,0.03645994016510349,Critical Risk,Monitor
12408,0,0.2731513599931418,Champions,2,VIP Customers,754.5,6.627379781712794,234.32227259484637,64.00544743596598,0.0449312729724578,Critical Risk,Monitor
12409,0,0.5059500432811893,Need Attention,2,VIP Customers,4865.59,8.490148765479574,33.77659910950292,17.089271781344383,0.011996521641010168,High Risk,High Retention
12410,1,0.6223161155357854,Lost Customers,0,Dormant Customers,0.0,0.0,14.422737121179056,8.975501740645926,0.006300724937157779,Medium Risk,Elevated Risk
12412,0,0.4549020041541409,Potential Loyalists,2,VIP Customers,336.14,5.820498274352162,49.83721504416903,22.67104900505339,0.015914881189403693,High Risk,Elevated Risk
12413,0,0.645729380886023,Lost Customers,0,Dormant Customers,194.2,5.274024673978992,22.50667635033675,14.533222185505046,0.01020219683394284,High Risk,High Retention
12414,1,0.4398256589577213,At Risk,0,Dormant Customers,0.0,0.0,28.73765408627514,12.639557645395016,0.00887286063244108,High Risk,Elevated Risk
12415,0,0.061299310311489,Champions,1,Active Customers,22826.65,10.0357277994907,22728.702397074318,1393.2537812157425,0.9780521576127116,Critical Risk,Monitor
12417,0,0.0947985253134436,Champions,2,VIP Customers,832.58,6.725729678388825,685.305115474371,64.96591433672954,0.04560551246656324,Critical Risk,Monitor
12418,1,0.5605336249412158,Potential Loyalists,2,VIP Customers,0.0,0.0,18.463942970600517,10.349660884018588,0.007265372823421618,Medium Risk,Elevated Risk
12421,0,0.4204655799161563,Loyal Customers,2,VIP Customers,178.48000000000002,5.190063781107782,45.14774472450572,18.983072667495883,0.013325953556259014,High Risk,Elevated Risk
12422,1,0.3747122834209526,Champions,2,VIP Customers,0.0,0.0,71.14519000545882,26.65897660136301,0.018714372023421338,High Risk,Elevated Risk
12423,0,0.1412983746356305,Champions,2,VIP Customers,208.64,5.345391773933965,437.5930867657607,61.83119191179041,0.04340496431620878,Critical Risk,Monitor
12424,1,0.4347465292838393,Need Attention,2,VIP Customers,0.0,0.0,107.6655820123423,46.80723810319037,0.03285827810836448,Critical Risk,Elevated Risk
12426,1,0.6249557565079124,Lost Customers,2,VIP Customers,0.0,0.0,13.309828277088249,8.31805379989809,0.005839202143797503,Medium Risk,Elevated Risk
12427,0,0.6963183281147315,Lost Customers,0,Dormant Customers,522.3,6.260154913378162,9.976316354202778,6.946691924502132,0.004876517915567055,Medium Risk,Elevated Risk
12428,0,0.0877294639068824,Champions,2,VIP Customers,408.34,6.014546106551303,1432.5319109499324,125.67525657713935,0.08822294797330167,Critical Risk,Monitor
12429,0,0.327238907614967,Need Attention,2,VIP Customers,905.52,6.8096130928307295,182.9113045098001,59.855695478215566,0.04201818283011934,Critical Risk,Elevated Risk
12431,0,0.0859533795811373,Champions,2,VIP Customers,1612.88,7.386396496623458,1583.8054959274268,136.13343497414152,0.09556449915643299,Critical Risk,Monitor
12432,0,0.3208614596288736,Need Attention,2,VIP Customers,1042.66,6.950489044902347,193.79833273651067,62.18241591547893,0.043651520542536175,Critical Risk,Elevated Risk
12433,0,0.5683551863974512,Lost Customers,0,Dormant Customers,9588.75,9.168450098715995,59.18546522947232,33.63836612251661,0.02361384337029063,High Risk,High Retention
12434,0,0.7024041486662123,Lost Customers,0,Dormant Customers,519.89,6.255538887024156,8.365029268583688,5.875631261967474,0.004124642552980897,Medium Risk,Elevated Risk
12435,0,0.6291289463746935,Lost Customers,0,Dormant Customers,3850.900000000001,8.256321812041056,36.16518715086281,22.752566087665926,0.01597210547948379,High Risk,High Retention
12436,1,0.5520521149242476,Potential Loyalists,2,VIP Customers,0.0,0.0,16.24633083108229,8.968821295057987,0.006296035321877929,Medium Risk,Elevated Risk
12437,0,0.0834637008729637,Champions,2,VIP Customers,2140.0,7.669028288589683,694.8380375397198,57.9937541203723,0.04071111602941209,Critical Risk,Monitor
12438,0,0.5191109978826994,Potential Loyalists,2,VIP Customers,2016.78,7.609753176140044,36.67210529046856,19.036893171794553,0.013363735086847925,High Risk,High Retention
12441,1,0.6995198661153331,Lost Customers,0,Dormant Customers,0.0,0.0,7.866987321670466,5.503113917985948,0.003863138585117004,Medium Risk,Elevated Risk
12444,0,0.3896265785466361,Potential Loyalists,2,VIP Customers,2378.19,7.774515372603581,115.47942109033416,44.99385173197315,0.03158529649017941,Critical Risk,Elevated Risk
12447,1,0.7422178579736382,Lost Customers,0,Dormant Customers,0.0,0.0,6.721297364270909,4.988666932513015,0.0035020012310305808,Low Risk,Elevated Risk
12449,0,0.3409016050264487,Champions,2,VIP Customers,1342.71,7.203189723991054,161.85410324959375,55.17632357790305,0.038733304048466664,Critical Risk,Elevated Risk
12450,1,0.7059038944048629,Need Attention,2,VIP Customers,0.0,0.0,6.042580525904169,4.265481125490737,0.0029943310215904653,Low Risk,Elevated Risk
12451,0,0.5332337147178098,Lost Customers,0,Dormant Customers,3727.7,8.223814926419575,52.64187801089333,28.070424161470438,0.01970519605715601,High Risk,High Retention
12453,1,0.5534534523246257,Potential Loyalists,2,VIP Customers,0.0,0.0,16.62331927573333,9.20023344224911,0.006458484656600402,Medium Risk,Elevated Risk
12455,0,0.1567177049444864,Champions,2,VIP Customers,290.5,5.675040005790547,357.68256531870907,56.05519073540443,0.03935026122542772,Critical Risk,Monitor
12456,0,0.3978250853236674,Potential Loyalists,2,VIP Customers,915.64,6.820714810660268,107.34129999559136,42.70306182949951,0.029977181703800218,Critical Risk,Elevated Risk
12457,0,0.3673475910387634,At Risk,0,Dormant Customers,1295.98,7.167793763997088,68.72676407458775,25.24661122268924,0.017722903688956095,High Risk,Elevated Risk
12458,0,0.741682755400832,Lost Customers,0,Dormant Customers,505.48,6.227484836235871,7.803375659300132,5.787629160417505,0.0040628658354468555,Medium Risk,Elevated Risk
12461,1,0.4753683233411808,Potential Loyalists,2,VIP Customers,0.0,0.0,39.93932376132568,18.98588937180197,0.013327930858428273,High Risk,Elevated Risk
12462,0,0.6360364315796011,Lost Customers,0,Dormant Customers,427.48,6.060244062502807,14.76565851048452,9.391496748931543,0.006592749850992815,Medium Risk,Elevated Risk
12463,0,0.3603930328202596,Need Attention,2,VIP Customers,358.99,5.886076253286569,105.46644882648266,38.0093733533588,0.026682252809190964,High Risk,Elevated Risk
12464,0,0.2306773478509175,Champions,2,VIP Customers,431.5,6.069582326371934,152.35698519696024,35.14530527179629,0.024671701677380937,High Risk,Monitor
12465,0,0.5732724972217945,Need Attention,2,VIP Customers,301.25,5.711254489494902,18.765687160812178,10.757852340761763,0.0075519197112674,Medium Risk,Elevated Risk
12468,1,0.518984819078681,Need Attention,2,VIP Customers,0.0,0.0,43.46864057885805,22.559564566414856,0.01583662007343133,High Risk,High Retention
12471,0,0.0688625772591572,Champions,2,VIP Customers,8707.65,9.072072063574224,6143.856020627609,423.0817598896069,0.29699975243960075,Critical Risk,Monitor
12472,0,0.130773086159281,Champions,2,VIP Customers,1644.51,7.405805645545117,1085.8045491606056,141.99401185951913,0.09967857366667555,Critical Risk,Monitor
12473,0,0.4611591558151289,Potential Loyalists,2,VIP Customers,2752.3,7.920555471236099,51.76636002354818,23.872530888081513,0.01675831112576665,High Risk,Elevated Risk
12474,0,0.0713974717374817,Champions,2,VIP Customers,2962.03,7.993967672395748,1565.1144948207902,111.74521790989033,0.07844418077538103,Critical Risk,Monitor
12476,0,0.1421279119473568,Champions,2,VIP Customers,3624.75,8.195816442440359,363.8135630014551,51.70806204752496,0.03629861431807778,Critical Risk,Monitor
12477,0,0.3178013464749094,Champions,2,VIP Customers,4385.71,8.38633479458186,229.0895824059781,72.80497775199454,0.05110846748476002,Critical Risk,Elevated Risk
12480,0,0.3097743726950338,Champions,2,VIP Customers,1136.6799999999998,7.03674638006444,153.08658727080527,47.42230153983724,0.033290047344803404,Critical Risk,Elevated Risk
12481,0,0.1659441426758873,Need Attention,2,VIP Customers,1494.56,7.310255997626286,274.73783743481204,45.59113489374718,0.032004584126757066,Critical Risk,Monitor
12483,0,0.1683283863847157,Champions,2,VIP Customers,860.9200000000001,6.759162458932224,286.4429564666677,48.21648065330154,0.033847554244068316,Critical Risk,Monitor
12484,0,0.2837355601054496,Champions,2,VIP Customers,868.6700000000001,6.7681138293474365,268.90402035392043,76.29763282972684,0.053560281275347614,Critical Risk,Monitor
12489,1,0.7549831739560503,Lost Customers,0,Dormant Customers,0.0,0.0,4.956623025921502,3.7421669842138576,0.00262696900048152,Low Risk,Elevated Risk
12490,0,0.1399148374114922,Champions,2,VIP Customers,1865.34,7.531734572740844,369.6412972488637,51.71830200514782,0.03630580268015648,Critical Risk,Monitor
12492,0,0.5546954642347581,Potential Loyalists,2,VIP Customers,136.82,4.925948485929061,14.429365972401277,8.003903856674349,0.005618671588685151,Medium Risk,Elevated Risk
12493,1,0.5213125511947844,Need Attention,2,VIP Customers,0.0,0.0,27.834052344280728,14.510240837686155,0.010186064125657993,High Risk,High Retention
12494,0,0.2444784361512041,Need Attention,2,VIP Customers,377.24,5.935528914777679,159.87386194903607,39.08571175075383,0.027437833096204456,Critical Risk,Monitor
12500,0,0.1519185600252511,Champions,2,VIP Customers,2483.98,7.818019890208603,350.31648324072484,53.21957568704092,0.03735968387792469,Critical Risk,Monitor
12501,1,0.6850593962768907,Lost Customers,0,Dormant Customers,0.0,0.0,7.863346075406428,5.386859115134185,0.0037815287145428218,Low Risk,Elevated Risk
12502,1,0.1657710188805573,Champions,2,VIP Customers,0.0,0.0,151.1514215043131,25.056525148014565,0.01758946490129641,High Risk,Monitor
12506,1,0.8082248683011434,Lost Customers,0,Dormant Customers,0.0,0.0,2.624704840372268,2.12135172393925,0.0014891706440184796,Low Risk,Elevated Risk
12507,1,0.3929246101270184,Champions,2,VIP Customers,0.0,0.0,55.32907012514638,21.740153307613603,0.015261400425404682,High Risk,Elevated Risk
12509,1,0.7136541963913919,Lost Customers,0,Dormant Customers,0.0,0.0,6.639597254940735,4.738376443337223,0.003326299462789395,Low Risk,Elevated Risk
12510,1,0.4677966886802872,Potential Loyalists,2,VIP Customers,0.0,0.0,38.30155206550136,17.91733922755715,0.012577817858064421,High Risk,Elevated Risk
12513,1,0.5642262573669786,Potential Loyalists,2,VIP Customers,0.0,0.0,13.631701821756764,7.691364100432443,0.005399271370969315,Medium Risk,Elevated Risk
12514,1,0.6920774151455515,Lost Customers,0,Dormant Customers,0.0,0.0,8.224065548630255,5.6916900268836095,0.003995517389802988,Medium Risk,Elevated Risk
12515,1,0.7493486313941529,Lost Customers,0,Dormant Customers,0.0,0.0,4.372572476763331,3.276581201134343,0.0023001317897492633,Low Risk,Elevated Risk
12516,0,0.5639487934654026,Need Attention,2,VIP Customers,728.86,6.5928527349282255,16.511156255875154,9.311446649219528,0.006536555370277227,Medium Risk,Elevated Risk
12517,0,0.4453575152572916,Potential Loyalists,2,VIP Customers,960.15,6.868130484198869,76.10393634842764,33.89345999343481,0.02379291707115482,High Risk,Elevated Risk
12518,0,0.5405775824089215,Potential Loyalists,2,VIP Customers,1732.06,7.457643911158978,19.26690554317635,10.41525721903132,0.007311420885774412,Medium Risk,Elevated Risk
12520,0,0.2564345085100922,Champions,2,VIP Customers,588.41,6.379122036566182,245.9538585604627,63.07105683611298,0.04427533881705805,Critical Risk,Monitor
12521,1,0.5651986412790146,Potential Loyalists,2,VIP Customers,0.0,0.0,14.789432156005066,8.358966959862231,0.005867922829804015,Medium Risk,Elevated Risk
12523,0,0.2001956556485232,Champions,2,VIP Customers,772.02,6.650304921473932,210.2382438124735,42.08878306243221,0.02954596329864965,Critical Risk,Monitor
12524,0,0.1697889601375361,Need Attention,2,VIP Customers,1363.24,7.218352776004659,371.368440655532,63.05426136680107,0.044263548542220754,Critical Risk,Monitor
12526,0,0.5381911495738871,Potential Loyalists,2,VIP Customers,796.36,6.681306270659201,15.60859155011127,8.400405829583645,0.005897012559533437,Medium Risk,Elevated Risk
12527,0,0.6656867388294745,Lost Customers,0,Dormant Customers,63.79,4.171151270461865,7.422559415076151,4.941099370790055,0.003468609212288008,Low Risk,Elevated Risk
12528,0,0.2931520963730982,Champions,2,VIP Customers,646.11,6.472516295505861,165.76464406468722,48.59425291210351,0.034112747116888005,Critical Risk,Monitor
12530,0,0.3685650051319526,Champions,2,VIP Customers,440.63,6.090472427438032,82.92855723238061,30.564564121937785,0.02145606083327352,High Risk,Elevated Risk
12534,1,0.5183398710417015,Potential Loyalists,2,VIP Customers,0.0,0.0,28.192002442963123,14.61303891069284,0.010258227487751929,High Risk,High Retention
12535,1,0.4855689490914997,Potential Loyalists,2,VIP Customers,0.0,0.0,18.3742276717821,8.921954420955188,0.006263135179811343,Medium Risk,Elevated Risk
12539,0,0.4764436299133041,At Risk,0,Dormant Customers,1050.66,6.958125147142896,56.43529971009209,26.888239049121513,0.018875312287652393,High Risk,Elevated Risk
12540,0,0.0801392759630232,Champions,2,VIP Customers,4153.38,8.331918478345596,2347.9241379620817,188.1609404323866,0.13208735999822546,Critical Risk,Monitor
12541,0,0.5165612749093164,Need Attention,2,VIP Customers,445.04,6.100408634097161,33.72024410391029,17.418572284569258,0.012227687758787364,High Risk,High Retention
12545,0,0.6579771012504955,Lost Customers,0,Dormant Customers,372.24,5.9222216443658215,11.901070838000097,7.830632091764109,0.005497036301698207,Medium Risk,Elevated Risk
12547,1,0.708551653098444,Lost Customers,2,VIP Customers,0.0,0.0,7.153181735967376,5.068398743933282,0.0035579722761060273,Low Risk,Elevated Risk
12548,1,0.6860906632832144,Need Attention,2,VIP Customers,0.0,0.0,5.461366434523871,3.7469925194951665,0.002630356484698073,Low Risk,Elevated Risk
12551,1,0.7051710038774215,Lost Customers,0,Dormant Customers,0.0,0.0,7.228531272881931,5.097350654257486,0.003578296267859266,Low Risk,Elevated Risk
12553,0,0.0884567863745893,Champions,2,VIP Customers,1272.69,7.149673478422552,673.5899709571398,59.58360416502153,0.0418271770711363,Critical Risk,Monitor
12556,0,0.5737969221875436,Need Attention,2,VIP Customers,290.81,5.676102905549459,14.107211546752488,8.094674566175154,0.005682391845161206,Medium Risk,Elevated Risk
12557,0,0.2680391874526813,Need Attention,2,VIP Customers,2990.0,8.003363058629947,429.9989431242653,115.25656732053979,0.08090911782670637,Critical Risk,Monitor
12559,1,0.6715005160495986,Lost Customers,0,Dormant Customers,0.0,0.0,13.223769107842577,8.87976778003703,0.006233520521140592,Medium Risk,Elevated Risk
12560,0,0.443450982208863,Potential Loyalists,2,VIP Customers,697.7,6.549221465558405,84.81228592607793,37.610091497298185,0.02640196038430702,High Risk,Elevated Risk
12561,1,0.7136076669845739,Lost Customers,0,Dormant Customers,0.0,0.0,7.080347806280798,5.052590479479386,0.0035468750105785984,Low Risk,Elevated Risk
12562,0,0.3775015671679513,Champions,2,VIP Customers,2176.51,7.685937301138615,100.84120870815036,38.06771432243722,0.026723207667131186,High Risk,Elevated Risk
12564,1,0.7377110985983717,Lost Customers,0,Dormant Customers,0.0,0.0,6.4668815571207805,4.77069029800912,0.003348983510526236,Low Risk,Elevated Risk
12565,1,0.7322809010932032,Lost Customers,0,Dormant Customers,0.0,0.0,5.748268796974438,4.2093474543743845,0.002954925667813378,Low Risk,Elevated Risk
12567,0,0.0829263184595032,Champions,2,VIP Customers,1551.3,7.347492981032397,1535.1782224434469,127.30667816643931,0.08936819188141328,Critical Risk,Monitor
12569,0,0.0960024980314065,Champions,2,VIP Customers,1957.01,7.579683930329712,648.0826571085672,62.21755401325392,0.04367618718461286,Critical Risk,Monitor
12571,0,0.5681226878841408,Potential Loyalists,2,VIP Customers,271.26,5.606757492084327,16.81386606486621,9.552338782495733,0.006705659573602721,Medium Risk,Elevated Risk
12573,1,0.7192800227030707,Lost Customers,0,Dormant Customers,0.0,0.0,8.829051437203915,6.350560318198611,0.004458038661014071,Medium Risk,Elevated Risk
12574,1,0.7188542355347195,Lost Customers,0,Dormant Customers,0.0,0.0,6.964277682198346,5.0063005092882005,0.0035143798500904557,Low Risk,Elevated Risk
12576,0,0.3488201164966822,Champions,2,VIP Customers,379.28,5.9409078234908295,86.55516966845839,30.19218436714175,0.02119465345183311,High Risk,Elevated Risk
12577,0,0.7004427215179742,Lost Customers,0,Dormant Customers,430.71,6.067754066527567,8.146896511963604,5.7064343647650775,0.004005867788037657,Medium Risk,Elevated Risk
12578,0,0.6642478398045359,Lost Customers,0,Dormant Customers,1185.85,7.079058017626961,10.306662063903412,6.846178011543201,0.004805958014158573,Medium Risk,Elevated Risk
12580,1,0.755824110184638,Lost Customers,0,Dormant Customers,0.0,0.0,4.568325675920656,3.452850689036365,0.0024238714524641384,Low Risk,Elevated Risk
12582,1,0.6532147298294784,Lost Customers,0,Dormant Customers,0.0,0.0,19.40994172348591,12.67885983891277,0.008900450433873674,High Risk,High Retention
12583,0,0.0840358267520817,Champions,2,VIP Customers,3049.17,8.022952605753087,1445.4221238853638,121.4672431864564,0.08526895880671254,Critical Risk,Monitor
12584,0,0.3110573555390956,Champions,2,VIP Customers,1555.56,7.35023353716312,131.76639444733442,40.98690620570921,0.028772455233090296,Critical Risk,Elevated Risk
12585,1,0.5863539043636594,Lost Customers,0,Dormant Customers,0.0,0.0,38.88876663217138,22.802580150660887,0.016007214921053378,High Risk,High Retention
12589,0,0.5788104847894745,Need Attention,2,VIP Customers,515.18,6.246455541861312,9.286624092198895,5.375195392863256,0.003773340881940693,Low Risk,Elevated Risk
12590,1,0.5335902707133424,Lost Customers,2,VIP Customers,0.0,0.0,17.591259801189366,9.386525079505372,0.006589259781864877,Medium Risk,Elevated Risk
12591,1,0.7523583762914113,Lost Customers,0,Dormant Customers,0.0,0.0,5.606407260399253,4.218027463262362,0.0029610189593123437,Low Risk,Elevated Risk
12592,1,0.4755475994879392,Potential Loyalists,2,VIP Customers,0.0,0.0,36.35932680455058,17.290590580901508,0.012137845704816429,High Risk,Elevated Risk
12593,1,0.5092903855059543,Loyal Customers,2,VIP Customers,0.0,0.0,28.34552928647725,14.436105537680318,0.010134021783405955,High Risk,High Retention
12594,0,0.0912744574994409,Champions,2,VIP Customers,808.32,6.696194388910994,678.0998430868311,61.89319530820651,0.04344849016660422,Critical Risk,Monitor
12596,0,0.7073309266642086,Lost Customers,0,Dormant Customers,348.32,5.855988407545532,8.732427188820953,6.176715815496455,0.004336001317028838,Medium Risk,Elevated Risk
12597,0,0.4314262155903753,Need Attention,2,VIP Customers,2382.41,7.776287514334737,77.5839557825987,33.47175243381757,0.02349688199547368,High Risk,Elevated Risk
12598,0,0.2894595549129168,Need Attention,2,VIP Customers,1438.7,7.27219003753231,171.8511099908812,49.74394580925119,0.034919821631098975,Critical Risk,Monitor
12599,0,0.2317565268546508,Champions,2,VIP Customers,175.54000000000002,5.173547479592087,155.66779168515345,36.077026744084456,0.025325762128213067,High Risk,Monitor
12600,0,0.0989871378267939,Champions,2,VIP Customers,662.48,6.497498710137842,536.8754884716446,53.143767973169986,0.0373064675155399,Critical Risk,Monitor
12601,1,0.5444844943193876,At Risk,2,VIP Customers,0.0,0.0,30.53777568126611,16.62734534945307,0.01167225326330269,High Risk,High Retention
12604,0,0.7099159153809168,Lost Customers,0,Dormant Customers,75.67999999999999,4.339640918177444,6.700754487897374,4.756972256018451,0.0033393535631698486,Low Risk,Elevated Risk
12609,0,0.444939385737492,Need Attention,2,VIP Customers,326.12,5.7903270760563865,68.75999744535567,30.594031026648068,0.021476746346651355,High Risk,Elevated Risk
12610,0,0.4609714511308106,Potential Loyalists,2,VIP Customers,843.29,6.738496037474079,52.31713630223651,24.116706240250377,0.016929720120484187,High Risk,Elevated Risk
12613,0,0.3257600376356794,At Risk,2,VIP Customers,1881.86,7.540547176450716,189.36973518296685,61.68909206026192,0.043305211444005835,Critical Risk,Elevated Risk
12614,1,0.7485832657099929,Lost Customers,0,Dormant Customers,0.0,0.0,4.61226150115879,3.4526617768459213,0.002423738837733101,Low Risk,Elevated Risk
12615,0,0.5535542308162369,Need Attention,2,VIP Customers,1656.45,7.413035555692498,16.087959700462548,8.905558157392162,0.006251625143972352,Medium Risk,Elevated Risk
12616,1,0.4891284062481488,Potential Loyalists,2,VIP Customers,0.0,0.0,18.703218249805747,9.148275334238775,0.006422010512169487,Medium Risk,Elevated Risk
12619,0,0.1618638092982159,Champions,2,VIP Customers,1553.78,7.349089335504544,318.93213293374544,51.623569944261014,0.03623930158911721,Critical Risk,Monitor
12620,0,0.6043621177358398,Lost Customers,0,Dormant Customers,777.75,6.657690070101663,17.313169342314435,10.463423688440368,0.007345233332555643,Medium Risk,Elevated Risk
12621,0,0.0696870864736187,Champions,2,VIP Customers,3494.63,8.159268895934208,2180.68616968239,151.96566567848103,0.1066785887853085,Critical Risk,Monitor
12622,1,0.7216066618087904,Lost Customers,0,Dormant Customers,0.0,0.0,6.757012041487734,4.875904903059763,0.003422843257307154,Low Risk,Elevated Risk
12623,1,0.7125099873083544,Lost Customers,0,Dormant Customers,0.0,0.0,7.476056747495409,5.326765098274491,0.0037393432321550027,Low Risk,Elevated Risk
12624,1,0.4778601650904477,Potential Loyalists,2,VIP Customers,0.0,0.0,30.085384257082367,14.376606687898937,0.010092254103182345,High Risk,Elevated Risk
